titular,saldo_cred_restante,freq_atu_saldo,qtde_compras,vr_max_compra_feita,vr_compra_feita_parcelas,dinh_adiantado_usu,freq_compras,freq_compras_1vez,freq_compras_parcelas,freq_pag_dinh_adiantado,trans_dinh_adiantado,trans_compra_feita,limite_cartao,vr_pag_feito_usu,vr_min_pagtos_feito_usu,%pag_integral_feito_usu,prazo_serv_cartao_usu,minmax__saldo_cred_restante,minmax__qtde_compras,minmax__vr_max_compra_feita,minmax__vr_compra_feita_parcelas,minmax__dinh_adiantado_usu,minmax__limite_cartao,minmax__vr_pag_feito_usu,minmax__vr_min_pagtos_feito_usu,power__freq_atu_saldo,power__freq_compras,power__freq_compras_1vez,power__freq_compras_parcelas,power__freq_pag_dinh_adiantado,power__trans_dinh_adiantado,power__trans_compra_feita,power__%pag_integral_feito_usu,power__prazo_serv_cartao_usu,cluster
C18595,24.057927,0.7,441.78,49.9,391.88,0.0,0.9,0.1,0.8,0.0,0.0,21.0,1500.0,299.240418,68.453971,0.2,10.0,0.0060560998197137,0.0212563038379007,0.0255733079824588,0.0,0.0,0.0651085141903172,0.0378146365851099,0.0011667347883325,-1.9958554204757937,-0.553879852258038,0.7882918871029566,-1.01202208632022,-0.8885949200610787,-0.9118692662572888,-0.2201514764030022,1.274110304601538,0.4171560073730112,1
C18596,391.07025,1.0,2616.0,0.0,2616.0,0.0,1.0,0.0,1.0,0.0,0.0,12.0,2000.0,2186.334191,224.709953,0.083333,12.0,0.0012195237106965,0.0078981116677817,0.0039007635928731,0.0101475555555555,0.0,0.0383973288814691,0.0017011126156305,0.0021241564785521,-2.009823206909272,-0.7870098359187703,-0.1116782817929076,-0.6220429093136652,-0.8885949200610787,-0.9118692662572888,0.0240462917643705,-0.6933738358547403,0.4171560073730112,1
C18598,1087.427214,0.636364,0.0,0.0,0.0,1916.600175,0.0,0.0,0.0,0.083333,1.0,0.0,3000.0,341.431225,623.084326,0.0,12.0,0.1000032862230037,0.0,0.0,0.0,0.0463555500933176,0.0984974958263773,0.0193393646748812,0.0047842484209789,0.6126413400944242,-1.28586614980189,-0.9091757415789932,-1.01202208632022,1.4378816807664034,0.8628835826532357,-1.392627811474239,-0.6933738358547403,-2.5500835061962266,0
C18599,306.462394,1.0,1834.5,1834.5,0.0,59.348405,0.666667,0.666667,0.0,0.083333,2.0,21.0,700.0,1264.350185,144.302741,0.0,12.0,0.0020776295816649,0.0073255128460547,0.0,0.0159662222222222,0.0,0.0484140233722871,0.019569605740921,0.0018189788286601,-1.9958554204757937,-0.330073471834004,-0.9091757415789932,0.2269740588106298,-0.8885949200610787,-0.9118692662572888,-0.2201514764030022,1.8518223689858484,0.4171560073730112,1
C18600,6.995368,0.363636,76.78,0.0,76.78,0.0,0.25,0.0,0.25,0.0,0.0,3.0,4000.0,292.806443,131.476836,0.5,12.0,0.0003981137340419,0.0019192664209739,0.0,0.0041831111111111,0.0,0.0317195325542571,0.0053297291794914,0.0018800596664869,-1.9958554204757937,-0.330073471834004,-0.9091757415789932,0.2269740588106298,-0.8885949200610787,-0.9118692662572888,-0.2201514764030022,1.8518223689858484,0.4171560073730112,1
C18601,412.149369,0.444444,0.0,0.0,0.0,4034.656192,0.0,0.0,0.0,0.333333,8.0,0.0,8000.0,195.752288,184.448949,0.0,9.0,0.062997248390551,0.0,0.0,0.0,0.0077671377311011,0.0383973288814691,0.0108871538936721,0.0071285999957894,0.6126413400944242,-1.28586614980189,-0.9091757415789932,-1.01202208632022,0.183398165311828,0.6145987562142899,-1.392627811474239,-0.6933738358547403,-1.980895912096468,0
C18602,92.887247,1.0,1258.5,0.0,1258.5,0.0,1.0,0.0,0.916667,0.0,0.0,25.0,1000.0,1210.465945,163.318599,0.666667,12.0,0.0586270570096613,0.0,0.0,0.0,0.0004010471407653,0.0383973288814691,0.0052070701470443,0.00409375721687,0.6126413400944242,-1.28586614980189,-0.9091757415789932,-1.01202208632022,0.1152047227004725,0.1743981061565315,-1.392627811474239,-0.6933738358547403,0.4171560073730112,0
C18603,170.33501,1.0,586.95,71.52,515.43,0.0,1.0,0.083333,1.0,0.0,0.0,24.0,1000.0,502.525334,174.80595,0.083333,12.0,3.4031890171784795e-05,0.005261057550056,0.0,0.0114666666666666,0.0,0.0317195325542571,0.006310666787645,0.0003444116185595,-2.0057020357320856,1.2119213838652076,-0.9091757415789932,1.3712361530206605,-0.8885949200610787,-0.9118692662572888,0.4724890267155591,1.0905084820167046,0.4171560073730112,3
C18604,389.869208,0.545455,736.01,392.7,343.31,501.026763,1.0,0.333333,1.0,0.166667,5.0,36.0,1200.0,2635.211405,457.606999,0.090909,12.0,0.1305605725215077,0.0,0.0,0.0,0.0857793751481748,0.1318864774624374,0.0077777764956329,0.0069800376706154,-1.1832903036597948,-1.28586614980189,-0.9091757415789932,-1.01202208632022,1.6228478678297915,1.2299011223287,-1.392627811474239,-0.6933738358547403,-2.5515970747502497,0
C18605,41.479055,1.0,243.96,0.0,243.96,0.0,1.0,0.0,1.0,0.0,0.0,24.0,3000.0,1146.784474,132.697082,0.4,12.0,0.0541422069031041,0.0,0.0,0.0,0.023697700506501,0.0383973288814691,0.0031089654223039,0.0264630407886949,0.6126413400944242,-1.28586614980189,-0.9091757415789932,-1.01202208632022,0.8044757052979751,1.3555653760830293,-1.392627811474239,-0.6933738358547403,-1.980895912096468,0
C18606,13.962944,1.0,136.92,0.0,136.92,0.0,1.0,0.0,1.0,0.0,0.0,12.0,1000.0,134.366455,136.997509,0.416667,12.0,0.069044938357052,0.0,0.0,0.0,0.0303416488077826,0.0484140233722871,0.0054767311554704,0.0067992741840838,-0.5948778612638775,-1.28586614980189,-0.9091757415789932,-1.01202208632022,0.7219404319504388,1.025583971163073,-1.392627811474239,-0.6933738358547403,0.4171560073730112,0
C18607,61.15435,0.818182,791.67,214.0,577.67,19.841346,1.0,0.166667,1.0,0.083333,1.0,50.0,1000.0,941.78413,131.473679,0.090909,12.0,0.0009723659228576,0.005309997620289,0.0,0.0115733333333333,0.0,0.0484140233722871,0.004917440992547,0.0021889659279761,0.6126413400944242,1.2119213838652076,-0.9091757415789932,1.3712361530206605,-0.8885949200610787,-0.9118692662572888,0.4724890267155591,1.8121031967265573,0.4171560073730112,3
C18608,5.644904,0.454545,47.5,0.0,47.5,0.0,0.25,0.0,0.166667,0.0,0.0,3.0,3000.0,70.554065,42.434715,0.1,12.0,0.0241050697369919,0.0153957304274894,0.0045386243061731,0.0253333333333333,0.0,0.0651085141903172,0.0035741777637211,0.0025987948263068,0.6126413400944242,1.2119213838652076,-0.1116782817929076,1.3712361530206605,-0.8885949200610787,-0.9118692662572888,0.5261020931281168,-0.6933738358547403,0.4171560073730112,3
C18609,115.310676,0.909091,1316.06,1111.4,204.66,0.0,0.818182,0.727273,0.090909,0.0,0.0,14.0,500.0,1198.557935,138.869649,1.0,11.0,0.0048137798667574,0.0168129532946557,0.0180882578429267,0.0038755555555555,0.0,0.0484140233722871,0.0034586785249245,0.0023284025656241,-1.9958554204757937,-0.330073471834004,-0.1116782817929076,-0.0140082675788564,-0.8885949200610787,-0.9118692662572888,0.2825590882429944,1.8518223689858484,0.4171560073730112,1
C18610,26.354114,0.363636,1148.31,1148.31,0.0,0.0,0.25,0.25,0.0,0.0,0.0,3.0,6000.0,1162.170922,46.962114,0.1,12.0,0.1013254730526941,0.0126654862593615,0.0152377564476064,0.0,0.1419533846649397,0.1986644407345576,0.0474524528872788,0.0071853854878196,0.6126413400944242,-0.330073471834004,1.0471340166697145,-1.01202208632022,1.75517323517649,1.7379605323616398,-0.0877904542509869,-0.6933738358547403,0.4171560073730112,2
C18611,200.907701,0.428571,1100.0,1100.0,0.0,0.0,0.142857,0.142857,0.0,0.0,0.0,1.0,1100.0,1943.174725,254.548736,0.0,7.0,0.0624862642915097,0.0,0.0,0.0,0.0481882623979793,0.0984974958263773,0.04777895006498,0.0037620167970814,-1.2695886078926155,-1.28586614980189,-0.9091757415789932,-1.01202208632022,1.1798751707351542,1.2299011223287,-1.392627811474239,0.5798345493453458,-1.980895912096468,0
C18613,213.233979,0.909091,2140.96,165.79,1975.17,0.0,0.833333,0.166667,0.583333,0.0,0.0,30.0,2500.0,2152.256934,197.031451,0.444444,12.0,0.0024141318856212,0.0,0.0,0.0,0.0019231375301015,0.015025041736227,0.0023807662725832,0.0016021395993219,0.6126413400944242,-1.28586614980189,-0.9091757415789932,-1.01202208632022,0.1152047227004725,0.1743981061565315,-1.392627811474239,0.680409714586949,0.4171560073730112,0
C18614,361.67015,1.0,561.68,214.0,347.68,0.0,1.0,0.166667,0.916667,0.0,0.0,14.0,1500.0,252.664522,200.793531,0.0,12.0,6.068374687076794e-05,0.0023996947770953,0.0,0.0052302222222222,0.0,0.0484140233722871,0.00798765762857,0.0007067183975688,-2.009823206909272,-0.553879852258038,-0.9091757415789932,-0.0140082675788564,-0.8885949200610787,-0.9118692662572888,-0.2201514764030022,1.8121031967265573,0.4171560073730112,1
C18615,64.907748,0.727273,547.28,130.0,417.28,0.0,0.333333,0.083333,0.25,0.0,0.0,4.0,2500.0,1095.179494,126.509061,1.0,12.0,0.1522062185215754,0.0,0.0,0.0,0.0640915536197171,0.0984974958263773,0.0045492547528533,0.1821327181245924,0.6126413400944242,-1.28586614980189,-0.9091757415789932,-1.01202208632022,1.1798751707351542,1.141886489309368,-1.392627811474239,-0.6933738358547403,-1.980895912096468,0
C18616,940.351166,0.9,0.0,0.0,0.0,2045.393693,0.0,0.0,0.0,0.8,14.0,0.0,3000.0,292.024227,301.379427,0.0,10.0,0.0193412793190325,0.1642336994390448,0.1975883958416388,0.0,0.0,0.0651085141903172,0.1570644187234701,0.0028759715767167,-0.5948778612638775,0.8602522053723098,1.6586008614736774,-1.01202208632022,-0.8885949200610787,-0.9118692662572888,1.4000823726440217,1.8187567835784024,0.4171560073730112,3
C18617,383.449462,1.0,1159.06,1146.06,13.0,0.0,0.75,0.75,0.083333,0.0,0.0,28.0,500.0,1346.951277,262.260305,0.083333,12.0,0.0240718312559502,0.0,0.0,0.0,0.0477250858293023,0.0383973288814691,0.0514816001234642,0.0019110339246051,-1.635819008238273,-1.28586614980189,-0.9091757415789932,-1.01202208632022,1.1798751707351542,1.2299011223287,-1.392627811474239,0.680409714586949,-1.980895912096468,0
C18618,2.660671,0.090909,102.79,0.0,102.79,0.0,0.083333,0.0,0.083333,0.0,0.0,1.0,4000.0,203.229371,27.54692,0.090909,12.0,0.0327703328437053,0.0101958479652248,0.0122665521788463,0.0,0.0,0.1652754590984975,0.0021292477323447,0.0042161912133977,-0.5948778612638775,-1.030565355846916,-0.1116782817929076,-1.01202208632022,-0.8885949200610787,-0.9118692662572888,-0.886773506165498,-0.6933738358547403,0.4171560073730112,1
C18619,80.707136,0.818182,682.27,567.95,114.32,0.0,0.583333,0.5,0.333333,0.0,0.0,16.0,7500.0,1065.255264,126.386467,0.666667,12.0,0.05203566244492,0.0,0.0,0.0,0.0240630115920967,0.0383973288814691,0.0028318043893093,0.0035192382813762,-0.781184695078822,-1.28586614980189,-0.9091757415789932,-1.01202208632022,0.3508995585283911,0.1743981061565315,-1.392627811474239,-0.6933738358547403,-2.538266042426242,0
C18620,4743.748932,1.0,399.0,0.0,399.0,1112.247446,0.666667,0.0,0.583333,0.166667,3.0,8.0,5000.0,1259.057672,1481.732235,0.0,12.0,0.0138441948090304,0.0275430636932583,0.0260222637922046,0.0128888888888888,0.0,0.0484140233722871,0.0165156153614838,0.0025675881131953,-1.635819008238273,0.4884402572048707,1.371073277691191,-0.0140082675788564,-0.8885949200610787,-0.9118692662572888,0.7077997970295569,-0.6933738358547403,0.4171560073730112,3
C18621,882.58129,1.0,2421.34,1661.76,759.58,0.0,1.0,0.916667,1.0,0.0,0.0,40.0,5000.0,1997.323094,237.202081,0.0,12.0,0.0367435702258525,0.0,0.0,0.0,0.0264074777765344,0.0484140233722871,0.0319357263614858,0.0367457405790453,0.6126413400944242,-1.28586614980189,-0.9091757415789932,-1.01202208632022,0.7219404319504388,1.751119976299081,-1.392627811474239,0.4156573445827183,0.4171560073730112,0
C18622,1060.010246,1.0,0.0,0.0,0.0,78.971459,0.0,0.0,0.0,0.1,1.0,0.0,1200.0,233.54579,257.022991,0.0,10.0,0.0023580171860073,0.0034129581478793,0.0,0.0074386666666666,0.0,0.0317195325542571,0.0011437223989958,0.0013463151246253,0.6126413400944242,1.2119213838652076,-0.9091757415789932,1.2024928979922578,-0.8885949200610787,-0.9118692662572888,0.1208697257930441,1.0905084820167046,-2.5514711919271216,3
C18623,1062.081424,1.0,328.37,140.0,188.37,1309.520408,0.583333,0.083333,0.5,0.25,4.0,9.0,1400.0,556.03363,617.663955,0.0,12.0,0.0057564581938325,0.0216253935342418,0.0,0.0471333333333333,0.0,0.0317195325542571,0.0175492900631524,0.002542522944507,0.6126413400944242,1.2119213838652076,-0.9091757415789932,1.3712361530206605,-0.8885949200610787,-0.9118692662572888,1.0765766876887408,1.749514968038467,0.4171560073730112,3
C18624,803.55907,1.0,618.07,209.7,408.37,0.0,1.0,0.083333,0.916667,0.0,0.0,16.0,1200.0,238.904625,296.529297,0.0,12.0,0.0458790065643465,0.0488799147300843,0.026310773099451,0.0588706666666666,0.0351561029412911,0.0818030050083472,0.040001562813075,0.0038957959086926,0.6126413400944242,1.2119213838652076,1.371073277691191,1.2762198144969563,1.7002698530971212,1.5057574752416951,0.9155739227455888,0.3480095873652805,0.4171560073730112,2
C18626,55.59749,0.545455,479.98,479.98,0.0,942.597948,0.090909,0.090909,0.0,0.090909,1.0,1.0,1200.0,1836.626686,31.147044,0.0,11.0,0.0825668750477232,0.0,0.0,0.0,0.0685270352316655,0.1485809682804674,0.020149001999486,0.0042995155767367,-1.7777321875915706,-1.28586614980189,-0.9091757415789932,-1.01202208632022,0.7219404319504388,0.8628835826532357,-1.392627811474239,-0.6933738358547403,-2.5515970747502497,0
C18627,1355.437063,1.0,0.0,0.0,0.0,407.884977,0.0,0.0,0.0,0.25,6.0,0.0,1500.0,642.558759,412.70964,0.0,12.0,0.0005418620448246,0.0020934115042199,0.0,0.0045626666666666,0.0,0.0484140233722871,0.0037534889801081,0.0007219270086118,-1.8445650027108709,-0.2213712116792892,-0.9091757415789932,-0.0140082675788564,-0.8885949200610787,-0.9118692662572888,-0.3822755393187493,-0.6933738358547403,-2.5500835061962266,1
C18628,7.85361,0.363636,125.0,0.0,125.0,0.0,0.416667,0.0,0.333333,0.0,0.0,5.0,2500.0,91.786773,43.39952,0.0,12.0,0.0031936182057586,0.0183525263374046,0.0,0.04,0.0,0.0317195325542571,0.0238308623657233,0.0022878213893257,-1.2695886078926155,0.677054655280598,-0.9091757415789932,1.055578134763634,-0.8885949200610787,-0.9118692662572888,0.2825590882429944,1.8187567835784024,0.4171560073730112,3
C18631,6.484008,0.272727,61.71,0.0,61.71,0.0,0.25,0.0,0.25,0.0,0.0,3.0,1000.0,233.763723,136.908362,1.0,12.0,0.0014284426337755,0.0109790930059133,0.0,0.0239293333333333,0.0,0.0484140233722871,0.0090372329059682,0.0013183217507115,0.6126413400944242,1.2119213838652076,-0.9091757415789932,1.3712361530206605,-0.8885949200610787,-0.9118692662572888,0.6226659161458367,1.5895723501195242,0.4171560073730112,3
C18632,1157.568538,1.0,329.0,37.0,292.0,0.0,0.666667,0.083333,0.666667,0.0,0.0,9.0,2500.0,603.250222,567.942336,0.0,12.0,0.3834805204505113,0.0,0.0,0.0,0.2283272038829646,0.2988313856427379,0.0753972977683514,0.0289830929878746,0.6126413400944242,-1.28586614980189,-0.9091757415789932,-1.01202208632022,1.7947840787494416,1.6411841115679893,-1.392627811474239,-0.6933738358547403,0.4171560073730112,0
C18633,91.669248,0.833333,737.65,0.0,737.65,0.0,0.833333,0.0,0.666667,0.0,0.0,5.0,2500.0,664.387148,86.535841,1.0,6.0,0.0028313950891086,0.0059829235859939,0.0,0.01304,0.0,0.0317195325542571,0.0042323590387359,0.0022376973865145,0.6126413400944242,1.2119213838652076,-0.9091757415789932,1.2762198144969563,-0.8885949200610787,-0.9118692662572888,0.4724890267155591,0.4156573445827183,0.4171560073730112,3
C18634,304.309784,1.0,289.75,0.0,289.75,0.0,0.5,0.0,0.416667,0.0,0.0,7.0,2500.0,670.652889,177.079948,0.0,12.0,0.0041195369005391,0.0382381003748605,0.0239896960961697,0.0398813333333333,0.0,0.0383973288814691,0.0326578712856709,0.0022529865407718,0.6126413400944242,1.2119213838652076,1.6586008614736774,1.2762198144969563,-0.8885949200610787,-0.9118692662572888,1.7735800202552567,1.8518223689858484,0.4171560073730112,3
C18635,460.331646,0.545455,0.0,0.0,0.0,1759.775462,0.0,0.0,0.0,0.416667,6.0,0.0,3000.0,357.29622,349.836034,0.0,12.0,0.0426536487376165,0.0072315071278153,0.0068717225305897,0.0033124444444444,0.017611563773156,0.0383973288814691,0.0039796886974625,0.0042949780908673,0.6126413400944242,-0.553879852258038,0.4214436267658298,-0.6220429093136652,1.6228478678297915,1.3555653760830293,-0.3822755393187493,-0.6933738358547403,0.4171560073730112,0
C18636,789.814537,0.909091,0.0,0.0,0.0,5654.92893,0.0,0.0,0.0,0.166667,12.0,0.0,3000.0,5949.858363,475.195844,0.090909,12.0,0.009519179647244,0.0039198957087103,0.0047159986506792,0.0,0.0256649145087235,0.0651085141903172,0.0214539408582662,0.0018097087680114,-1.9889994636412407,-0.418539173921531,0.9538963341457758,-1.01202208632022,1.261919082357169,1.4420083722657386,-0.0877904542509869,-0.6933738358547403,-2.456565974065649,0
C18637,5934.610587,1.0,0.0,0.0,0.0,302.678437,0.0,0.0,0.0,0.25,5.0,0.0,6000.0,1065.956065,2394.242819,0.0,12.0,0.0009606414374585,0.0023990830262173,0.0,0.0052288888888888,0.0,0.0484140233722871,0.0036661549742643,0.0011532415095527,-1.9260199496591568,-0.1146655291206788,-0.9091757415789932,0.4365063432174103,-0.8885949200610787,-0.9118692662572888,-0.0877904542509869,1.0905084820167046,0.4171560073730112,1
C18638,18.908241,0.272727,126.0,126.0,0.0,0.0,0.090909,0.090909,0.0,0.0,0.0,1.0,1000.0,643.427524,81.346722,0.0,11.0,0.0033727335857813,0.0085522772732305,0.0,0.01864,0.0,0.0317195325542571,0.0080062409557457,0.0023186589700331,0.6126413400944242,0.677054655280598,-0.9091757415789932,1.055578134763634,-0.8885949200610787,-0.9118692662572888,0.2825590882429944,1.3409319803889308,0.4171560073730112,3
C18639,32.092521,0.909091,573.02,0.0,573.02,0.0,0.833333,0.0,0.75,0.0,0.0,10.0,2000.0,560.142443,128.36766,0.555556,12.0,0.0070366536785835,0.0302816684567177,0.0,0.066,0.0,0.0317195325542571,0.0266795939184601,0.0022326720474909,0.6126413400944242,1.2119213838652076,-0.9091757415789932,1.3712361530206605,-0.8885949200610787,-0.9118692662572888,0.4724890267155591,1.8416631733720852,0.4171560073730112,3
C18640,87.189044,1.0,744.62,467.02,277.6,110.54162,0.833333,0.333333,0.75,0.083333,1.0,25.0,1000.0,970.674392,168.458237,0.888889,12.0,2.2189357004815074e-05,0.0,0.0,0.0,0.0022156153090205,0.0818030050083472,0.0175061139769517,3.8320194515131294e-06,-2.011006899158924,-1.28586614980189,-0.9091757415789932,-1.01202208632022,0.4550466716138979,0.1743981061565315,-1.392627811474239,-0.6933738358547403,-2.5500835061962266,0
C18641,527.528311,1.0,467.4,0.0,467.4,781.387131,1.0,0.0,1.0,0.083333,1.0,12.0,2000.0,2358.281344,596.811325,0.166667,12.0,0.005963494496571,0.014877781350856,0.0,0.0324266666666666,0.0,0.0317195325542571,0.0117601215060145,0.0023092905403889,0.6126413400944242,1.2119213838652076,-0.9091757415789932,1.3712361530206605,-0.8885949200610787,-0.9118692662572888,0.4724890267155591,1.7272364118954535,0.4171560073730112,3
C18642,9.712731,0.636364,128.94,0.0,128.94,0.0,0.583333,0.0,0.5,0.0,0.0,7.0,3000.0,169.863384,154.85954,0.6,12.0,0.0004765045410665,0.0113308497607136,0.0,0.024696,0.0,0.0484140233722871,0.0107872533266794,2.812136092904772e-05,-0.781184695078822,1.2119213838652076,-0.9091757415789932,1.2424597825989758,-0.8885949200610787,-0.9118692662572888,0.2825590882429944,-0.6933738358547403,-2.538266042426242,3
C18643,1029.713408,0.909091,1141.21,110.0,1031.21,1812.095991,0.833333,0.083333,0.75,0.333333,5.0,36.0,3000.0,420.99268,443.644764,0.111111,12.0,0.0250928800152573,0.0205140461060323,0.0231131282774694,0.0028391111111111,0.0,0.015025041736227,0.0110636174776275,0.0060167371895588,0.6126413400944242,0.8602522053723098,1.611774380436139,-0.2937684586033575,-0.8885949200610787,-0.9118692662572888,0.9450382516511974,-0.6933738358547403,0.4171560073730112,3
C18644,458.26631,0.727273,691.82,453.9,237.92,218.676375,0.583333,0.166667,0.416667,0.166667,3.0,14.0,1000.0,343.499796,251.998399,0.0,12.0,0.0116022715637899,0.0373849118171305,0.0,0.0814817777777777,0.0,0.0317195325542571,0.0325839736902026,0.0023140296329649,0.6126413400944242,1.038426638756628,-0.9091757415789932,1.2762198144969563,-0.8885949200610787,-0.9118692662572888,0.4145652130592933,1.8271496501506213,0.4171560073730112,3
C18645,510.339352,1.0,509.55,509.55,0.0,696.126211,0.25,0.25,0.0,0.166667,4.0,6.0,2500.0,1346.043822,194.915188,0.1,12.0,0.1427703846418896,0.0087276458582324,0.0,0.0190222222222222,0.0575357982735294,0.0984974958263773,0.0189840109785648,0.0170131274567226,0.6126413400944242,0.677054655280598,-0.9091757415789932,0.9266292180417528,0.1152047227004725,0.1743981061565315,0.2825590882429944,-0.6933738358547403,0.4171560073730112,2
C18646,121.385695,0.909091,341.96,287.0,54.96,0.0,1.0,0.166667,1.0,0.0,0.0,16.0,1000.0,626.768821,118.817204,0.1,12.0,0.0002543357537802,0.0075098537772659,0.0,0.016368,0.0,0.0317195325542571,0.01844290527791,0.0003920919449616,-2.011437312876201,1.2119213838652076,-0.9091757415789932,1.3712361530206605,-0.8885949200610787,-0.9118692662572888,0.4724890267155591,-0.6933738358547403,0.4171560073730112,3
C18647,1163.222817,0.909091,0.0,0.0,0.0,2502.655964,0.0,0.0,0.0,0.166667,2.0,0.0,2500.0,2937.305695,379.47676,0.0,12.0,0.0554671077286957,0.0,0.0,0.0,0.0307785058307402,0.0484140233722871,0.0376551496505646,0.0054324222936056,-0.5948778612638775,-1.28586614980189,-0.9091757415789932,-1.01202208632022,0.7219404319504388,1.3555653760830293,-1.392627811474239,0.5798345493453458,0.4171560073730112,0
C18648,3911.628474,0.875,0.0,0.0,0.0,11951.90332,0.0,0.0,0.0,0.5,40.0,0.0,7000.0,7918.877416,905.569605,0.166667,8.0,0.0392931346711789,0.0164966780907744,0.0198470360943297,0.0,0.0035965155907643,0.0317195325542571,0.0033848666723004,0.0033062973488436,-1.2695886078926155,-1.007959733615552,-0.0541538904186014,-1.01202208632022,0.183398165311828,1.141886489309368,-0.886773506165498,-0.6933738358547403,-1.980895912096468,0
C18649,400.554448,1.0,0.0,0.0,0.0,1157.684242,0.0,0.0,0.0,0.083333,1.0,0.0,3000.0,2123.969813,180.059986,0.090909,12.0,0.1576836189338739,0.0502247470766974,0.060425036032997,0.0,0.0169114574289788,0.0984974958263773,0.008510543694449,0.2177665846810383,0.6126413400944242,-0.7870098359187703,0.4214436267658298,-1.01202208632022,0.7219404319504388,0.8628835826532357,-0.3822755393187493,-0.6933738358547403,0.4171560073730112,0
C18650,361.725724,1.0,0.0,0.0,0.0,312.112534,0.0,0.0,0.0,0.083333,2.0,0.0,500.0,438.988617,252.245693,0.0,12.0,0.0721659462104969,0.0369966539266147,0.0391744610383636,0.0096666666666666,0.0,0.2153589315525876,0.0526079371306618,0.0054179988807421,0.6126413400944242,0.4884402572048707,1.0471340166697145,0.4365063432174103,-0.8885949200610787,-0.9118692662572888,0.3515780672067922,-0.6933738358547403,0.4171560073730112,3
C18652,495.16253,1.0,0.0,0.0,0.0,836.270564,0.0,0.0,0.0,0.083333,1.0,0.0,1000.0,639.722174,248.656446,0.0,12.0,0.0748302734084606,0.0114686976252034,0.0,0.0249964444444444,0.0385027215491797,0.0584307178631051,0.0194295480284078,0.011567568687897,0.6126413400944242,0.677054655280598,-0.9091757415789932,0.9266292180417528,1.511556359831731,1.299251518747625,0.7839217436848667,-0.6933738358547403,0.4171560073730112,2
C18653,22.493402,0.272727,291.28,146.29,144.99,0.0,0.25,0.166667,0.166667,0.0,0.0,7.0,1000.0,563.715318,168.008886,0.0,12.0,0.0108995410785899,0.0012235017558269,0.0,0.0026666666666666,0.0055061644146768,0.0317195325542571,0.0011738382077209,0.0012694381317231,-1.1832903036597948,0.8602522053723098,-0.9091757415789932,1.1715004679381809,0.7219404319504388,0.6145987562142899,0.0240462917643705,-0.6933738358547403,-2.5515970747502497,2
C18654,1.707488,0.181818,32.04,0.0,32.04,0.0,0.166667,0.0,0.083333,0.0,0.0,2.0,2500.0,118.932111,150.600846,1.0,12.0,0.0020512310970655,0.0060567415252621,0.0,0.0132008888888888,0.0,0.0317195325542571,0.0058610258908834,0.0024467516443368,0.6126413400944242,1.038426638756628,-0.9091757415789932,1.2762198144969563,-0.8885949200610787,-0.9118692662572888,0.4145652130592933,-0.6933738358547403,0.4171560073730112,3
C18655,640.510192,0.777778,351.89,351.89,0.0,998.213893,0.333333,0.333333,0.0,0.111111,4.0,7.0,1200.0,1899.543637,421.253268,0.2,9.0,0.1308851057375281,0.0,0.0,0.0,0.0557021620703515,0.0984974958263773,0.0122443295446533,0.0140462220937589,0.6126413400944242,-1.28586614980189,-0.9091757415789932,-1.01202208632022,1.102197295138235,1.299251518747625,-1.392627811474239,-0.6933738358547403,0.4171560073730112,0
C18656,28.697141,1.0,360.0,0.0,360.0,0.0,1.0,0.0,1.0,0.0,0.0,12.0,2000.0,352.353973,95.559258,0.75,12.0,0.0024023129305004,0.0,0.0,0.0,0.0042753904288207,0.0383973288814691,0.0096892589133512,0.0013908014427245,-1.9958554204757937,-1.28586614980189,-0.9091757415789932,-1.01202208632022,0.1152047227004725,0.6145987562142899,-1.392627811474239,1.4813630391668402,0.4171560073730112,0
C18658,2.850024,0.181818,114.56,0.0,114.56,0.0,0.25,0.0,0.25,0.0,0.0,3.0,1000.0,403.212926,130.700011,0.333333,12.0,0.0026818895340747,0.0,0.0,0.0,0.0076415020013054,0.015025041736227,0.0,0.0008869383810034,-0.781184695078822,-1.28586614980189,-0.9091757415789932,-1.01202208632022,1.677420581143189,1.5550627262099932,-1.392627811474239,-0.6933738358547403,-2.538266042426242,0
C18660,202.968428,1.0,163.55,0.0,163.55,0.0,0.5,0.0,0.5,0.0,0.0,9.0,1500.0,188.816775,1711.207196,0.0,12.0,0.000600867286868,0.0016721190662968,0.0,0.0036444444444444,0.0,0.0317195325542571,0.00163239768122,0.0010556451870512,-1.82834447171276,0.0931219957972449,-0.9091757415789932,0.4365063432174103,-0.8885949200610787,-0.9118692662572888,0.0240462917643705,1.1790596782226306,0.4171560073730112,1
C18661,8.905649,0.363636,112.29,0.0,112.29,0.0,0.166667,0.0,0.166667,0.0,0.0,3.0,1000.0,301.678494,100.452439,0.0,12.0,0.021393507573155,0.0,0.0,0.0,0.0289433233969458,0.0484140233722871,0.0019408881913109,0.0029919450625108,0.6126413400944242,-1.28586614980189,-0.9091757415789932,-1.01202208632022,0.7219404319504388,0.6145987562142899,-1.392627811474239,-0.6933738358547403,0.4171560073730112,0
