titular,saldo_cred_restante,freq_atu_saldo,qtde_compras,vr_max_compra_feita,vr_compra_feita_parcelas,dinh_adiantado_usu,freq_compras,freq_compras_1vez,freq_compras_parcelas,freq_pag_dinh_adiantado,trans_dinh_adiantado,trans_compra_feita,limite_cartao,vr_pag_feito_usu,vr_min_pagtos_feito_usu,%pag_integral_feito_usu,prazo_serv_cartao_usu,minmax__saldo_cred_restante,minmax__qtde_compras,minmax__vr_max_compra_feita,minmax__vr_compra_feita_parcelas,minmax__dinh_adiantado_usu,minmax__limite_cartao,minmax__vr_pag_feito_usu,minmax__vr_min_pagtos_feito_usu,power__freq_atu_saldo,power__freq_compras,power__freq_compras_1vez,power__freq_compras_parcelas,power__freq_pag_dinh_adiantado,power__trans_dinh_adiantado,power__trans_compra_feita,power__%pag_integral_feito_usu,power__prazo_serv_cartao_usu
C18052,2743.766025,1.0,150.0,150.0,0.0,1562.979881,0.083333,0.083333,0.0,0.416667,9.0,1.0,3500.0,623.036521,585.518894,0.0,12.0,0.002151841298160465,0.010255391717341732,0.0,0.022352,0.0,0.13188647746243742,0.014752210579399001,0.0023212297565652798,-1.973646432667966,-0.11466552912067883,-0.9091757415789933,0.4365063432174103,-0.8885949200610787,-0.9118692662572888,0.024046291764370537,1.8121031967265575,0.4171560073730112
C18053,2900.907214,1.0,1189.36,819.32,370.04,1572.492719,0.666667,0.333333,0.333333,0.333333,7.0,20.0,6500.0,962.792486,1226.820327,0.0,12.0,0.006377417599381265,0.02558056687691185,0.02233641019350486,0.01528888888888889,0.0,0.0317195325542571,0.0245396916371602,0.0020143014762219833,-0.5948778612638775,0.2939630332455013,1.2338148096278803,0.4365063432174103,-0.8885949200610787,-0.9118692662572888,0.57600083255672,1.6944951622466933,0.4171560073730112
C18054,785.704401,1.0,1059.82,899.82,160.0,2083.277724,0.666667,0.416667,0.25,0.5,11.0,10.0,3600.0,2380.838508,242.76267,0.0,12.0,0.0008494750982896804,0.0019484265461544626,0.0,0.004246666666666667,0.0,0.0317195325542571,0.0026993016682650014,0.0007838124540407508,-1.9958554204757937,-0.553879852258038,-0.9091757415789933,-0.014008267578856462,-0.8885949200610787,-0.9118692662572888,-0.3822755393187493,-0.6933738358547403,0.4171560073730112
C18055,884.175745,1.0,266.56,89.9,176.66,365.489055,0.333333,0.083333,0.25,0.166667,3.0,6.0,1200.0,1094.557296,807.206399,0.0,12.0,0.013612130068962749,0.058000100734977904,0.013353368701892115,0.10222222222222223,0.0,0.08180300500834727,0.053896952169101404,0.0021616864491168955,-1.2695886078926157,0.4884402572048707,1.0471340166697143,0.4365063432174103,-0.8885949200610787,-0.9118692662572888,0.47248902671555915,0.9323264283965117,0.4171560073730112
C18056,618.966003,1.0,4709.14,395.92,4313.22,0.0,1.0,0.166667,1.0,0.0,0.0,18.0,4500.0,4627.972313,3959.316506,0.083333,12.0,0.07120568443734519,0.0010483370877844157,0.0,0.002284888888888889,0.06818151572824382,0.11519198664440736,0.007586737791379694,0.00857054607854949,-1.635819008238273,-1.030565355846916,-0.9091757415789933,-0.6220429093136652,1.102197295138235,1.299251518747625,-0.886773506165498,-0.6933738358547403,0.4171560073730112
C18057,6.682815,0.363636,202.15,0.0,202.15,0.0,0.416667,0.0,0.416667,0.0,0.0,5.0,4000.0,554.377554,99.249569,1.0,12.0,0.0005391440054721737,0.002880123133216707,0.0,0.006277333333333334,0.0,0.0984974958263773,0.002402275187400027,0.0012671604235461103,-1.2695886078926157,1.2119213838652076,-0.9091757415789933,1.3712361530206605,-0.8885949200610787,-0.9118692662572888,0.47248902671555915,1.0905084820167046,0.4171560073730112
C18058,665.623904,0.636364,581.43,0.0,581.43,2158.502052,0.583333,0.0,0.5,0.083333,1.0,11.0,2500.0,593.859264,663.911004,0.0,12.0,0.007069227563295114,0.013232171489268769,0.015919531417706766,0.0,0.006272233760989855,0.03839732888146912,0.009238171665521922,0.0020509526436237064,-1.2695886078926157,-0.553879852258038,0.7882918871029566,-1.01202208632022,0.7219404319504388,0.6145987562142899,-0.08779045425098692,1.274110304601538,0.4171560073730112
C18059,130.890211,0.363636,131.26,0.0,131.26,0.0,0.333333,0.0,0.333333,0.0,0.0,4.0,3000.0,763.568532,67.294065,0.090909,12.0,0.0007758073572510938,0.0032626713488719417,0.0,0.0071111111111111115,0.0,0.05843071786310518,0.007432470622521595,0.002751420735945403,-2.0057020357320856,-0.743883506063173,-0.9091757415789933,-0.5898780008462798,-0.8885949200610787,-0.9118692662572888,-0.5914967004692989,1.8518223689858484,-1.9808959120964678
C18060,2030.838228,1.0,3165.54,1591.65,1573.89,0.0,1.0,0.583333,1.0,0.0,0.0,151.0,6000.0,1872.134044,438.77119,0.0,12.0,0.0012441368803441614,0.003376253095204546,0.004061946088503174,0.0,0.0,0.11519198664440736,0.009072225016115484,0.001532023145207398,-1.973646432667966,-0.7870098359187703,0.4214436267658298,-1.01202208632022,-0.8885949200610787,-0.9118692662572888,-0.5914967004692989,1.8518223689858484,0.4171560073730112
C18061,411.362969,1.0,10.79,0.0,10.79,0.0,0.166667,0.0,0.166667,0.0,0.0,1.0,1200.0,918.160924,166.281511,0.0,12.0,0.0012144310627754,0.0043628033443197,0.0,0.00950888888888889,0.0,0.06510851419031721,0.005904046401829237,0.0015732727228629918,-1.635819008238273,0.2939630332455013,-0.9091757415789933,0.7824208998004298,-0.8885949200610787,-0.9118692662572888,0.12086972579304414,1.838877468197722,0.4171560073730112
C18062,1091.973832,1.0,0.0,0.0,0.0,77.349474,0.0,0.0,0.0,0.083333,1.0,0.0,1200.0,259.506889,518.930756,0.0,12.0,0.04665232441600216,0.007090192675017338,0.0,0.015453333333333333,0.0,0.0317195325542571,0.005930857000364405,0.005812972346228933,0.6126413400944242,0.677054655280598,-0.9091757415789933,1.055578134763634,-0.8885949200610787,-0.9118692662572888,0.2825590882429944,-0.6933738358547403,0.4171560073730112
C18063,77.32592,1.0,664.51,0.0,664.51,0.0,0.916667,0.0,0.833333,0.0,0.0,11.0,2500.0,623.532457,174.762624,1.0,12.0,0.04093598702460946,0.008412594156106998,0.0,0.018335555555555556,0.004544877942521733,0.13188647746243742,0.03535678461712238,0.002719081169568203,0.6126413400944242,0.677054655280598,-0.9091757415789933,1.055578134763634,0.11520472270047259,0.6145987562142899,0.2825590882429944,0.34800958736528054,0.4171560073730112
C18064,1131.503917,1.0,120.0,120.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,1.0,1200.0,352.210107,470.738221,0.0,12.0,0.1721870680438929,0.0,0.0,0.0,0.09401460378190177,0.14858096828046746,0.0751171023377004,0.015744318920599444,0.6126413400944242,-1.28586614980189,-0.9091757415789933,-1.01202208632022,1.102197295138235,0.8628835826532357,-1.392627811474239,0.34800958736528054,0.4171560073730112
C18065,1723.887407,1.0,2598.91,1433.1,1165.81,695.211518,0.916667,0.583333,0.833333,0.166667,4.0,50.0,2500.0,3590.348857,847.217144,0.083333,12.0,0.07124797783333464,0.0,0.0,0.0,0.029641590090520878,0.08180300500834727,0.00909977159542187,0.006798502990005659,0.6126413400944242,-1.28586614980189,-0.9091757415789933,-1.01202208632022,1.7947840787494416,1.6879043676438987,-1.392627811474239,-0.6933738358547403,0.4171560073730112
C18066,19.01482,0.454545,604.26,0.0,604.26,0.0,0.583333,0.0,0.583333,0.0,0.0,10.0,4000.0,754.866138,54.86388,0.1,12.0,0.06836126707256392,0.0,0.0,0.0,0.0021589496323657816,0.045075125208681135,0.007912636839302167,0.005480638702239824,0.6126413400944242,-1.28586614980189,-0.9091757415789933,-1.01202208632022,0.11520472270047259,0.17439810615653153,-1.392627811474239,-0.6933738358547403,0.4171560073730112
C18067,1337.287314,1.0,1662.41,1662.41,0.0,0.0,0.5,0.5,0.0,0.0,0.0,10.0,1500.0,1670.844026,1995.395096,0.0,12.0,0.09756591709638855,0.0,0.0,0.0,0.021326930878272213,0.08180300500834727,0.0056861994451889615,0.010658879463987655,0.6126413400944242,-1.28586614980189,-0.9091757415789933,-1.01202208632022,1.3481079153593327,1.5318703491600765,-1.392627811474239,-0.6933738358547403,0.4171560073730112
C18068,26.531265,0.545455,373.39,0.0,373.39,0.0,0.636364,0.0,0.636364,0.0,0.0,7.0,3000.0,535.206387,140.926151,1.0,11.0,0.006894350875321258,0.007329591185240817,0.0,0.01597511111111111,0.0,0.048414023372287146,0.005747628998016642,0.002170775019230554,0.6126413400944242,0.4884402572048707,-0.9091757415789933,0.9266292180417527,-0.8885949200610787,-0.9118692662572888,0.2062324883861981,0.34800958736528054,0.4171560073730112
C18069,955.588927,1.0,0.0,0.0,0.0,54.066975,0.0,0.0,0.0,0.166667,2.0,0.0,1000.0,196.542314,278.361413,0.0,12.0,0.048140671408316425,0.005033078389553579,0.0,0.010969777777777778,0.01964373524498005,0.03839732888146912,0.027837048401649456,0.008264899539935573,0.6126413400944242,1.2119213838652076,-0.9091757415789933,1.2762198144969565,0.7219404319504388,1.3555653760830293,0.7839217436848667,-0.6933738358547403,0.4171560073730112
C18070,903.04158,1.0,350.0,350.0,0.0,0.0,0.090909,0.090909,0.0,0.0,0.0,2.0,1000.0,482.501636,444.0465,0.0,11.0,0.0031418763672536134,0.01086224858823191,0.0,0.023674666666666667,0.0008342769020837817,0.1986644407345576,0.01267464776211219,0.0015096024220063425,-1.635819008238273,0.4884402572048707,-0.9091757415789933,0.9266292180417527,0.11520472270047259,0.17439810615653153,0.2062324883861981,1.3409319803889308,0.4171560073730112
C18071,218.004416,1.0,0.0,0.0,0.0,272.866274,0.0,0.0,0.0,0.083333,2.0,0.0,500.0,186.269591,177.363707,0.0,12.0,0.0006647270858276002,0.0033915468671523834,0.0,0.007392,0.0,0.08180300500834727,0.008280553055083668,0.002887225573526328,-1.9958554204757937,-0.33007347183400404,-0.9091757415789933,-0.014008267578856462,-0.8885949200610787,-0.9118692662572888,-0.22015147640300226,1.8518223689858484,0.4171560073730112
C18072,328.943655,0.714286,0.0,0.0,0.0,746.311927,0.0,0.0,0.0,0.285714,2.0,0.0,1500.0,498.286059,103.323766,0.0,7.0,0.09063816967784538,0.021730410768283658,0.026143702658775185,0.0,0.06374979066008295,0.0984974958263773,0.1145004357826036,0.010872396331545221,0.6126413400944242,-0.33007347183400404,1.0471340166697143,-1.01202208632022,1.6228478678297915,1.6269980573465714,0.2825590882429944,0.34800958736528054,0.4171560073730112
C18073,607.880635,0.909091,0.0,0.0,0.0,2266.490818,0.0,0.0,0.0,0.25,3.0,0.0,1200.0,2379.418142,299.913534,0.090909,12.0,0.07512846700622862,0.03907130507057872,0.016108436321261,0.055975111111111114,0.003847220661318131,0.05843071786310518,0.03205002240085826,0.008316331983884205,0.6126413400944242,1.2119213838652076,1.0471340166697143,1.3712361530206605,0.7219404319504388,0.6145987562142899,1.2657001079077355,-0.6933738358547403,0.4171560073730112
C18074,589.8109,1.0,0.0,0.0,0.0,4397.346355,0.0,0.0,0.0,0.416667,13.0,0.0,2000.0,2705.910794,794.238939,0.2,12.0,0.0020435640835877004,0.011500916504773594,0.0,0.025066666666666668,0.0,0.06510851419031721,0.010872095782296507,0.002346570688257269,0.6126413400944242,1.2119213838652076,-0.9091757415789933,1.3712361530206605,-0.8885949200610787,-0.9118692662572888,0.47248902671555915,1.8518223689858484,0.4171560073730112
C18076,4749.435135,0.909091,0.0,0.0,0.0,5882.516718,0.0,0.0,0.0,0.727273,18.0,0.0,9000.0,1846.287674,1013.048371,0.0,11.0,0.09051731150140832,0.0,0.0,0.0,0.02213242909469875,0.07178631051752923,0.00844209923740802,0.007522710376735357,0.6126413400944242,-1.28586614980189,-0.9091757415789933,-1.01202208632022,1.3481079153593327,1.1418864893093679,-1.392627811474239,-0.6933738358547403,0.4171560073730112
C18077,14.097101,1.0,140.4,0.0,140.4,0.0,1.0,0.0,1.0,0.0,0.0,12.0,2500.0,168.311013,107.142757,0.181818,12.0,0.002849849032448567,0.04224996263221721,0.05083062958079058,0.0,0.0,0.2988313856427379,0.024476481594445883,0.0007797704515977417,-1.973646432667966,0.09312199579724494,1.371073277691191,-1.01202208632022,-0.8885949200610787,-0.9118692662572888,0.5261020931281168,-0.6933738358547403,0.4171560073730112
C18078,11.332157,0.545455,136.08,136.08,0.0,0.0,0.333333,0.333333,0.0,0.0,0.0,4.0,1200.0,257.582031,111.278576,0.666667,12.0,0.049665863902636026,0.005165420496142197,0.0062144806648471275,0.0,0.003230517638067441,0.0317195325542571,0.013336513574132913,0.007018803260990946,0.6126413400944242,-0.33007347183400404,1.0471340166697143,-1.01202208632022,0.11520472270047259,0.6145987562142899,-0.22015147640300226,-0.6933738358547403,0.4171560073730112
C18079,13.648487,0.636364,146.46,0.0,146.46,0.0,0.5,0.0,0.416667,0.0,0.0,6.0,4000.0,152.571678,159.678414,0.428571,12.0,0.007133436254322986,0.02266333085710173,0.027266092183139624,0.0,0.0,0.033388981636060105,0.08125807384374199,0.0018306523857263646,-2.009823206909272,-0.7870098359187703,0.4214436267658298,-1.01202208632022,-0.8885949200610787,-0.9118692662572888,-0.5914967004692989,-0.6933738358547403,0.4171560073730112
C18080,1086.853086,1.0,178.0,178.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,2.0,1200.0,346.565751,405.644986,0.0,12.0,0.048870957750359406,0.0061185283639314135,0.0,0.013335555555555557,0.0,0.03839732888146912,0.01011435608361342,0.004324304864629855,0.6126413400944242,0.677054655280598,-0.9091757415789933,1.055578134763634,-0.8885949200610787,-0.9118692662572888,0.2825590882429944,-0.6933738358547403,0.4171560073730112
C18081,109.794839,1.0,259.28,167.0,92.28,0.0,1.0,0.083333,1.0,0.0,0.0,13.0,2500.0,168.86298,161.738416,0.166667,12.0,0.0011123143873191458,0.008803095133175107,0.0037216719310619764,0.012444444444444445,0.0,0.0984974958263773,0.011675275580464014,0.002132315097813328,-1.9958554204757937,-0.33007347183400404,-0.11167828179290762,-0.014008267578856462,-0.8885949200610787,-0.9118692662572888,-0.08779045425098692,1.8518223689858484,0.4171560073730112
C18082,183.28584,1.0,23.75,23.75,0.0,64.006247,0.083333,0.083333,0.0,0.083333,2.0,1.0,500.0,584.679478,139.651483,0.083333,12.0,0.06591402336569462,0.0,0.0,0.0,0.08131658315973334,0.06510851419031721,0.05506959453129121,0.012186005898496022,-0.8958425849142532,-1.28586614980189,-0.9091757415789933,-1.01202208632022,1.4378816807664034,1.3555653760830293,-1.392627811474239,-0.6933738358547403,-2.5500835061962266
C18083,5262.745812,1.0,0.0,0.0,0.0,4117.515089,0.0,0.0,0.0,0.666667,12.0,0.0,6500.0,1224.872705,1214.517778,0.0,12.0,0.08787837833177013,0.0,0.0,0.0,0.048122572046675506,0.08180300500834727,0.0065835355918226,0.00417594196047562,-1.1832903036597948,-1.28586614980189,-0.9091757415789933,-1.01202208632022,1.3481079153593327,1.025583971163073,-1.392627811474239,-0.6933738358547403,-2.5515970747502497
C18084,2925.584749,1.0,1066.56,0.0,1066.56,0.0,1.0,0.0,1.0,0.0,0.0,24.0,3000.0,1542.787313,1425.965198,0.0,12.0,0.17850414117871127,0.0,0.0,0.0,0.056005186591036496,0.2320534223706177,0.015033303224433588,0.009201032875965902,0.6126413400944242,-1.28586614980189,-0.9091757415789933,-1.01202208632022,1.102197295138235,1.3555653760830293,-1.392627811474239,-0.6933738358547403,0.4171560073730112
C18085,1075.827234,1.0,342.65,0.0,342.65,614.082528,0.583333,0.0,0.5,0.25,9.0,7.0,1200.0,1145.26976,798.909471,0.0,12.0,0.07409999352543703,0.005505757901221401,0.0,0.012,0.015093979754732952,0.048414023372287146,0.025225630270223065,0.011808373070312196,0.6126413400944242,0.8602522053723098,-0.9091757415789933,1.1715004679381809,1.102197295138235,0.8628835826532357,0.35157806720679224,-0.6933738358547403,0.4171560073730112
C18086,182.514528,1.0,157.67,0.0,157.67,214.94366,0.916667,0.0,0.916667,0.416667,6.0,11.0,1000.0,138.547392,209.716038,0.0,12.0,0.011883884596384517,0.0,0.0,0.0,0.016722152871776055,0.03839732888146912,0.0036405029983378814,0.002846280971167907,-1.9958554204757937,-1.28586614980189,-0.9091757415789933,-1.01202208632022,0.7219404319504388,0.8628835826532357,-1.392627811474239,-0.6933738358547403,0.4171560073730112
C18088,1354.155365,1.0,50.0,50.0,0.0,627.630949,0.083333,0.083333,0.0,0.166667,8.0,1.0,3000.0,483.253247,655.027716,0.0,12.0,0.061944266134668094,0.0,0.0,0.0,0.001562032972482291,0.03839732888146912,0.00694775443578757,0.0036863537372649937,0.6126413400944242,-1.28586614980189,-0.9091757415789933,-1.01202208632022,0.11520472270047259,0.17439810615653153,-1.392627811474239,-0.6933738358547403,0.4171560073730112
C18089,666.010085,1.0,504.87,504.87,0.0,271.354588,0.166667,0.166667,0.0,0.083333,1.0,2.0,1000.0,631.927013,173.032903,0.0,12.0,0.002279348746176429,0.010616936486188602,0.002747707688061578,0.018162222222222222,0.0,0.06510851419031721,0.010167524198066465,0.0017320538407394016,-1.2695886078926157,0.8273291751386518,-0.05415389041860147,0.8760879923034154,-0.8885949200610787,-0.9118692662572888,0.35157806720679224,1.4813630391668402,-1.9808959120964678
C18091,2912.281553,1.0,1228.07,0.0,1228.07,2784.294727,1.0,0.0,1.0,0.416667,10.0,111.0,5400.0,1305.296349,1274.258165,0.0,12.0,0.06266522628295156,0.006350993697538539,0.0036591125149498605,0.007213333333333335,0.025447665044496897,0.08180300500834727,0.012470009738051008,0.005407652912477036,0.6126413400944242,0.8602522053723098,0.7882918871029566,0.9266292180417527,1.6228478678297915,1.3555653760830293,0.5261020931281168,-0.6933738358547403,0.4171560073730112
C18092,17.832004,0.272727,148.0,148.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,1.0,10500.0,117.223554,165.37547,0.0,12.0,0.13042700777365976,0.0,0.0,0.0,0.06202925864361732,0.11519198664440736,0.006159598069376716,0.014896159361884029,-0.6817254024787034,-1.28586614980189,-0.9091757415789933,-1.01202208632022,0.26125862012034473,0.17439810615653153,-1.392627811474239,-0.6933738358547403,-2.456565974065649
C18093,1381.080028,1.0,360.0,0.0,360.0,0.0,0.666667,0.0,0.666667,0.0,0.0,8.0,1000.0,115.649241,13564.39121,0.0,12.0,0.1039798992566906,0.01888393393335219,0.01972608788984636,0.005422222222222222,0.05729054895630509,0.13188647746243742,0.014563406670012546,0.008785348195405728,0.6126413400944242,1.0384266387566279,1.0471340166697143,1.055578134763634,1.8238115267847583,1.6663057236819174,1.026811740893261,-0.6933738358547403,0.4171560073730112
C18094,1009.483517,1.0,278.55,0.0,278.55,0.0,0.75,0.0,0.666667,0.0,0.0,14.0,1000.0,624.230027,586.252419,0.0,12.0,0.10506456389508097,0.016349450046156604,0.019669907080867244,0.0,0.0,0.0984974958263773,0.010608328179819881,0.007134560808778497,0.6126413400944242,-0.553879852258038,0.7882918871029566,-1.01202208632022,-0.8885949200610787,-0.9118692662572888,-0.08779045425098692,-0.6933738358547403,0.4171560073730112
C18095,465.003141,1.0,500.0,500.0,0.0,0.0,0.111111,0.111111,0.0,0.0,0.0,1.0,1000.0,109.818409,357.651724,0.0,9.0,0.13103171213810674,0.0018332134641474223,0.0022055260817565705,0.0,0.11223389832508837,0.1986644407345576,0.011480161242216942,0.008376209398245247,-0.5948778612638775,-1.0079597336155521,-0.05415389041860147,-1.01202208632022,1.4151508470254068,1.5318703491600765,-0.886773506165498,-0.6933738358547403,-1.9808959120964678
C18096,1735.597569,1.0,1591.11,1591.11,0.0,0.0,0.666667,0.666667,0.0,0.0,0.0,27.0,2700.0,485.135865,632.484083,0.0,12.0,0.3788869012986901,0.0,0.0,0.0,0.15435185937692808,0.24874791318864775,0.015952421267125858,0.02145400776100647,0.6126413400944242,-1.28586614980189,-0.9091757415789933,-1.01202208632022,0.7219404319504388,0.17439810615653153,-1.392627811474239,-0.6933738358547403,-2.5515970747502497
C18097,202.681879,1.0,312.5,312.5,0.0,170.577213,0.166667,0.166667,0.0,0.166667,2.0,3.0,500.0,188.382752,208.991873,0.0,12.0,0.0004246792079214909,0.010501723404181562,0.0,0.02288888888888889,0.0,0.0984974958263773,0.007874518220537717,0.00019049697822894372,-1.9958554204757937,0.8602522053723098,-0.9091757415789933,1.055578134763634,-0.8885949200610787,-0.9118692662572888,0.7077997970295569,-0.6933738358547403,0.4171560073730112
C18098,1544.621765,1.0,1534.12,26.5,1507.62,0.0,1.0,0.083333,1.0,0.0,0.0,42.0,2000.0,450.412929,958.88945,0.0,12.0,0.0016322426527573407,0.0028148697062392674,0.0,0.006135111111111111,0.0,0.08848080133555927,0.0012831700144030828,0.0018545136990467137,-1.8283444717127597,0.2939630332455013,-0.9091757415789933,0.6201974792519541,-0.8885949200610787,-0.9118692662572888,0.12086972579304414,-0.6933738358547403,0.4171560073730112
C18099,733.760958,1.0,371.76,0.0,371.76,0.0,0.5,0.0,0.5,0.0,0.0,11.0,3000.0,701.251972,210.722512,0.0,12.0,0.06703157323453304,0.001341773592223586,0.001614278266736177,0.0,0.09382786295291896,0.08180300500834727,0.0696545057589882,0.006214706232711805,-1.1832903036597948,-0.7870098359187703,0.4214436267658298,-1.01202208632022,1.6228478678297915,1.2299011223287,-0.5914967004692989,-0.6933738358547403,-2.5515970747502497
C18100,88.570138,1.0,535.83,0.0,535.83,0.0,1.0,0.0,1.0,0.0,0.0,29.0,2700.0,235.021379,137.341622,0.090909,12.0,0.009692554586968253,0.008327152950158413,0.0,0.018149333333333333,0.0,0.0317195325542571,0.005812855190359303,0.0031373962260746414,0.6126413400944242,1.2119213838652076,-0.9091757415789933,1.3712361530206605,-0.8885949200610787,-0.9118692662572888,0.47248902671555915,-0.6933738358547403,0.4171560073730112
C18101,271.05166,0.909091,86.0,0.0,86.0,0.0,0.166667,0.0,0.166667,0.0,0.0,2.0,1000.0,442.141178,2863.640612,0.0,12.0,0.00029440645943606475,0.0023246533360712584,0.0027967738967769632,0.0,0.0,0.13188647746243742,0.008571401772895941,0.0007496757688312595,-2.011437312876201,-1.030565355846916,-0.11167828179290762,-1.01202208632022,-0.8885949200610787,-0.9118692662572888,-0.5914967004692989,-0.6933738358547403,0.4171560073730112
C18102,1113.396708,1.0,2701.58,2626.58,75.0,0.0,0.583333,0.5,0.083333,0.0,0.0,8.0,1500.0,2456.996431,1653.336976,0.0,12.0,0.00032875872746892414,0.0007137093575657373,0.0008586586525192432,0.0,0.00038780492773041354,0.0317195325542571,0.002174018706423499,0.0007781666940666442,-1.9260199496591566,-1.030565355846916,-0.11167828179290762,-1.01202208632022,0.11520472270047259,0.17439810615653153,-0.886773506165498,1.4813630391668402,0.4171560073730112
C18103,144.621301,1.0,1584.49,461.77,1122.72,0.0,1.0,0.25,1.0,0.0,0.0,26.0,2000.0,1520.603882,167.328894,0.833333,12.0,0.0001401328353302703,0.0,0.0,0.0,0.001948555282982228,0.03839732888146912,0.005685432865913673,0.0005926238564399167,-2.000087405392816,-1.28586614980189,-0.9091757415789933,-1.01202208632022,0.35089955852839116,0.6145987562142899,-1.392627811474239,1.8518223689858484,-2.538266042426242
C18104,191.333253,1.0,637.19,168.54,468.65,0.0,1.0,0.25,1.0,0.0,0.0,37.0,2500.0,478.92389,168.015528,0.0,12.0,0.007107933682965337,0.03247520318795617,0.027772700788125975,0.020467555555555555,0.0,0.008347245409015026,0.03760210814925151,0.0025847832387244918,-1.2695886078926157,0.677054655280598,1.5517221173940845,0.6201974792519541,-0.8885949200610787,-0.9118692662572888,1.0521249694328234,1.8368290214056424,0.4171560073730112
C18105,1334.012141,1.0,0.0,0.0,0.0,152.353179,0.0,0.0,0.0,0.083333,1.0,0.0,1500.0,312.029134,275.729456,0.0,12.0,0.027310374671768393,0.0,0.0,0.0,0.04687359424756947,0.06510851419031721,0.06439978037397694,0.0024454464228339154,-1.635819008238273,-1.28586614980189,-0.9091757415789933,-1.01202208632022,1.3481079153593327,1.6774943186768805,-1.392627811474239,1.3752861658697701,0.4171560073730112
C18106,25.192974,0.545455,764.64,0.0,764.64,0.0,1.0,0.0,1.0,0.0,0.0,12.0,4000.0,1074.956132,88.325372,0.545455,12.0,0.05441552387675323,0.007461321540951521,0.0,0.016262222222222223,0.0,0.0317195325542571,0.013706312800562103,0.010855747143470871,0.6126413400944242,0.677054655280598,-0.9091757415789933,1.055578134763634,-0.8885949200610787,-0.9118692662572888,0.2825590882429944,-0.6933738358547403,0.4171560073730112
C18108,1731.623546,1.0,0.0,0.0,0.0,4733.441645,0.0,0.0,0.0,0.166667,4.0,0.0,2500.0,4961.849482,488.537242,0.166667,12.0,0.05226678485082661,0.002599737314173024,0.0022251525652427244,0.001635111111111111,0.0003862039420721138,0.0317195325542571,0.00904730196280013,0.006436152536523529,0.6126413400944242,-0.553879852258038,0.4214436267658298,-0.6220429093136652,0.11520472270047259,0.17439810615653153,-0.22015147640300226,-0.6933738358547403,0.4171560073730112
C18109,77.321718,1.0,278.44,0.0,278.44,0.0,1.0,0.0,1.0,0.0,0.0,18.0,2500.0,342.843624,173.361571,0.0,12.0,0.024822118240156312,0.03173600421047738,0.030003986629458124,0.014814222222222223,0.02298780132599001,0.048414023372287146,0.028384412206145734,0.010930285529987285,-1.2695886078926157,0.09312199579724494,0.7882918871029566,-0.014008267578856462,1.3481079153593327,1.4420083722657386,0.2062324883861981,-0.6933738358547403,0.4171560073730112
C18110,134.961317,1.0,1432.66,644.67,787.99,0.0,1.0,0.416667,1.0,0.0,0.0,74.0,2000.0,1276.016501,162.738008,0.666667,12.0,0.05834701777226369,0.012413444897661215,0.011452789107301664,0.006307555555555555,0.0,0.03839732888146912,0.0073454313244347745,0.0043377704231418535,0.6126413400944242,0.2939630332455013,1.0471340166697143,-0.014008267578856462,-0.8885949200610787,-0.9118692662572888,0.2062324883861981,-0.6933738358547403,0.4171560073730112
C18111,1017.982199,1.0,0.0,0.0,0.0,2247.107682,0.0,0.0,0.0,0.583333,14.0,0.0,1200.0,1582.856628,431.459141,0.0,12.0,0.011611333252831198,0.002396024271827832,0.0,0.005222222222222223,0.005765683498289292,0.03839732888146912,0.01238392072855708,0.0015851675185535395,-1.635819008238273,1.0224268082002967,-0.9091757415789933,1.2671211479037416,0.183398165311828,0.17439810615653153,0.35157806720679224,-0.6933738358547403,-1.9808959120964678
C18112,981.10306,1.0,240.0,0.0,240.0,0.0,1.0,0.0,1.0,0.0,0.0,12.0,1000.0,1777.96158,868.806527,0.0,12.0,0.020330837943553778,0.00550433048250627,0.00662222085927198,0.0,0.038998409098943275,0.13188647746243742,0.11293585108968301,0.0027502625051541154,-0.5948778612638775,-0.553879852258038,0.7882918871029566,-1.01202208632022,0.7219404319504388,0.6145987562142899,0.024046291764370537,1.1790596782226306,0.4171560073730112
C18113,802.87844,1.0,3228.26,2766.92,461.34,0.0,1.0,0.583333,1.0,0.0,0.0,61.0,3000.0,630.245499,291.309586,0.166667,12.0,0.008917686780723608,0.032180543181761175,0.003311969088288509,0.06413866666666666,0.0,0.0317195325542571,0.024162836163049217,0.0013437119716049025,0.6126413400944242,1.2119213838652076,0.9099756201628315,1.2024928979922578,-0.8885949200610787,-0.9118692662572888,0.2825590882429944,0.9323264283965117,-2.5514711919271216
C18114,1712.340703,1.0,1711.36,401.7,1309.66,0.0,1.0,0.25,1.0,0.0,0.0,17.0,3500.0,1389.388725,1106.494745,0.0,12.0,0.0024678986004290256,0.0,0.0,0.0,0.05029320289605522,0.11519198664440736,0.11197875624204058,0.0010805297290090025,-2.0057020357320856,-1.28586614980189,-0.9091757415789933,-1.01202208632022,0.7219404319504388,0.6145987562142899,-1.392627811474239,-0.6933738358547403,0.4171560073730112
